index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
themecat-816,O=C=O,[H][H],CO,[Cu].[Zn].[Al],4.3,1.0,219.85,40.0,3.0,1.46,3.0,46.0,themecat
themecat-817,O=C=O,[H][H],CO,[Cu].[Zn].[Al],5.029999999999999,1.0,239.85,40.0,3.0,1.46,3.0,46.0,themecat
suvarna-0,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],262.0,1.0,324.85,60.0,10.0,115500.0,4.0,4.4,suvarna
suvarna-1,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],240.0,1.0,324.85,60.0,8.0,94500.0,4.0,4.4,suvarna
suvarna-2,O=C=O,[H][H],CO,[Cu].[Zn].[S].[Mn],223.36,1.0,179.85000000000002,40.0,3.0,120000.0,4.0,36.5,suvarna
suvarna-3,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],223.0,1.0,324.85,40.0,10.0,115500.0,4.0,4.4,suvarna
suvarna-4,O=C=O,[H][H],CO,[Cu].[Zn].[S].[Mn],222.40000000000003,1.0,179.85000000000002,40.0,3.0,60000.0,4.0,36.5,suvarna
suvarna-5,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],209.0,1.0,324.85,40.0,8.0,94500.0,4.0,4.4,suvarna
suvarna-6,O=C=O,[H][H],CO,[Cu].[Zn].[Al],199.0,1.0,259.85,36.0,10.0,19200.0,3.0,20.5,suvarna
suvarna-7,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],198.0,1.0,324.85,60.0,6.0,73500.0,4.0,4.4,suvarna
suvarna-8,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],183.0,1.0,324.85,40.0,6.0,73500.0,4.0,4.4,suvarna
suvarna-9,O=C=O,[H][H],CO,[Cu].[Zn].[S],180.48,1.0,259.85,40.0,16.5,30000.0,3.0,24.4,suvarna
suvarna-10,O=C=O,[H][H],CO,[Cu].[Zn].[S],160.95999999999998,1.0,179.85000000000002,40.0,3.0,60000.0,3.0,37.0,suvarna
suvarna-11,O=C=O,[H][H],CO,[Cu].[Zn].[S],153.6,1.0,259.85,40.0,16.5,30000.0,3.0,18.9,suvarna
suvarna-12,O=C=O,[H][H],CO,[Cu].[Zn].[Mn],153.28,1.0,179.85000000000002,40.0,3.0,120000.0,3.0,36.7,suvarna
suvarna-13,O=C=O,[H][H],CO,[Cu].[S].[Mn],146.56,1.0,179.85000000000002,40.0,3.0,60000.0,3.0,39.5,suvarna
suvarna-14,O=C=O,[H][H],CO,[Cu].[S],136.95999999999998,1.0,179.85000000000002,40.0,3.0,60000.0,2.0,45.0,suvarna
suvarna-15,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],135.0,1.0,324.85,40.0,3.0,42000.0,4.0,4.4,suvarna
suvarna-16,O=C=O,[H][H],CO,[Cu].[Zn],119.36,1.0,179.85000000000002,40.0,3.0,60000.0,2.0,75.0,suvarna
suvarna-17,O=C=O,[H][H],CO,[Pd].[Cu],110.2,1.0,249.85,41.0,3.0,3600.0,2.0,5.0,suvarna
suvarna-18,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],109.00000000000001,1.0,324.85,60.0,10.0,36000.0,4.0,4.4,suvarna
suvarna-19,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],107.87199999999999,1.0,239.85,30.0,3.0,108000.0,3.0,3.33,suvarna
suvarna-20,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],106.0,1.0,324.85,60.0,8.0,30000.0,4.0,4.4,suvarna
suvarna-21,O=C=O,[H][H],CO,[Cu].[Zn].[Al],101.38000000000001,1.0,259.85,36.0,12.0,9700.0,3.0,20.5,suvarna
suvarna-22,O=C=O,[H][H],CO,[Cu].[Ce],97.45772806346208,1.0,249.85,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-23,O=C=O,[H][H],CO,[Cu].[Zn].[S],94.39999999999999,1.0,259.85,40.0,16.5,30000.0,3.0,28.2,suvarna
suvarna-24,O=C=O,[H][H],CO,[Cu].[Ce],88.15230833217987,1.0,274.85,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-25,O=C=O,[H][H],CO,[Cu].[Zn].[Al],87.85,1.0,259.85,36.0,14.0,9700.0,3.0,20.5,suvarna
suvarna-26,O=C=O,[H][H],CO,[Cu].[Zn].[Al],87.8,1.0,259.85,36.0,16.0,11000.0,3.0,20.5,suvarna
suvarna-27,O=C=O,[H][H],CO,[In].[Fe].[Ni].[Ca],87.0,1.0,324.85,40.0,8.0,30000.0,4.0,4.4,suvarna
suvarna-28,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],85.248,1.0,239.85,30.0,3.0,72000.0,3.0,3.33,suvarna
suvarna-29,O=C=O,[H][H],CO,[Cu].[Zn].[S],81.6,1.0,259.85,40.0,16.5,30000.0,3.0,12.9,suvarna
suvarna-30,O=C=O,[H][H],CO,[In].[Pt],78.65885537045655,1.0,299.85,40.0,3.0,54000.0,2.0,99.42,suvarna
suvarna-31,O=C=O,[H][H],CO,[Cu].[Ce],76.63074149703522,1.0,199.85,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-32,O=C=O,[H][H],CO,[In].[Ir],76.5,1.0,299.85,50.0,4.0,21000.0,2.0,89.2,suvarna
suvarna-33,O=C=O,[H][H],CO,[Cu].[Ce],72.01713328849951,1.0,299.85,50.0,4.0,30000.0,2.0,13.35,suvarna
suvarna-34,O=C=O,[H][H],CO,[Cu].[Ce],71.54353952315557,1.0,249.85,50.0,4.0,30000.0,2.0,8.9,suvarna
suvarna-35,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],70.39999999999999,1.0,249.85,70.0,3.0,15000.0,3.0,35.6,suvarna
suvarna-36,O=C=O,[H][H],CO,[Cu].[Zn].[Al],70.22999999999999,1.0,259.85,36.0,18.0,9700.0,3.0,20.5,suvarna
suvarna-37,O=C=O,[H][H],CO,[In].[Pt],69.17053521589855,1.0,299.85,40.0,3.0,42000.0,2.0,99.42,suvarna
suvarna-38,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],67.2,1.0,249.85,60.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-39,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],66.91909573960093,1.0,229.85,70.0,3.0,10000.0,4.0,40.0,suvarna
suvarna-40,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],64.18911071869088,1.0,299.85,40.0,3.0,24000.0,4.0,16.5,suvarna
suvarna-41,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],64.032,1.0,229.85,30.0,3.0,1120.7,4.0,44.9344,suvarna
suvarna-42,O=C=O,[H][H],CO,[Cu].[Zn].[Al],63.029999999999994,1.0,259.85,36.0,20.0,9700.0,3.0,20.5,suvarna
suvarna-43,O=C=O,[H][H],CO,[In].[Pd],61.82507657142856,1.0,279.85,50.0,4.0,24000.0,2.0,99.26,suvarna
suvarna-44,O=C=O,[H][H],CO,[In].[Pd],61.34400000000001,1.0,279.85,50.0,4.0,24000.0,2.0,98.55,suvarna
suvarna-45,O=C=O,[H][H],CO,[In].[Ir],60.8,1.0,299.85,50.0,4.0,21000.0,2.0,94.3,suvarna
suvarna-46,O=C=O,[H][H],CO,[Cu].[Ce],59.022360429844454,1.0,199.85,50.0,4.0,30000.0,2.0,8.9,suvarna
suvarna-47,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],58.08,1.0,229.85,30.0,3.0,1120.7,3.0,45.5,suvarna
suvarna-48,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],57.92,1.0,239.85,30.0,3.0,36000.0,3.0,3.33,suvarna
suvarna-49,O=C=O,[H][H],CO,[In].[Pd],57.811,1.0,279.85,50.0,4.0,24000.0,2.0,99.25,suvarna
suvarna-50,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],57.420184388604554,1.0,349.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-51,O=C=O,[H][H],CO,[In].[Pt],57.04014328972087,1.0,299.85,40.0,3.0,30000.0,2.0,99.42,suvarna
suvarna-52,O=C=O,[H][H],CO,[Cu].[Zn].[S],56.96,1.0,259.85,40.0,16.5,30000.0,3.0,31.4,suvarna
suvarna-53,O=C=O,[H][H],CO,[Cu].[Zn].[Al],56.887,1.0,249.85,50.0,8.0,6000.0,3.0,60.5,suvarna
suvarna-54,O=C=O,[H][H],CO,[In].[Pd],56.679,1.0,279.85,50.0,4.0,24000.0,2.0,96.57,suvarna
suvarna-55,O=C=O,[H][H],CO,[In].[Ru],56.6204455897406,1.0,299.85,50.0,4.0,21000.0,2.0,99.0,suvarna
suvarna-56,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],55.712,1.0,229.85,30.0,3.0,2241.4,4.0,44.9344,suvarna
suvarna-57,O=C=O,[H][H],CO,[Cu].[Zn],55.50000000000001,1.0,229.85,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-58,O=C=O,[H][H],CO,[Cu].[Zn],55.411030070611474,1.0,239.85,30.0,3.0,12000.0,2.0,60.0,suvarna
suvarna-59,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],55.22947783828718,1.0,299.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-60,O=C=O,[H][H],CO,[In].[Ni],55.1346221603841,1.0,299.85,50.0,4.0,21000.0,2.0,90.3,suvarna
suvarna-61,O=C=O,[H][H],CO,[In].[Rh],54.0883977900552,1.0,299.85,50.0,4.0,21000.0,2.0,98.93,suvarna
suvarna-62,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],53.5038129424928,1.0,299.85,40.0,3.0,18000.0,4.0,16.5,suvarna
suvarna-63,O=C=O,[H][H],CO,[Cu].[Ce].[In],53.4955583159744,1.0,209.85,30.0,3.0,7200.0,3.0,4.6,suvarna
suvarna-64,O=C=O,[H][H],CO,[In].[Ce].[Cu],53.4955583159744,1.0,209.85,30.0,3.0,7200.0,3.0,0.92,suvarna
suvarna-65,O=C=O,[H][H],CO,[In].[Pt],53.4211137634374,1.0,299.85,50.0,4.0,21000.0,2.0,82.0,suvarna
suvarna-66,O=C=O,[H][H],CO,[Cu].[Zn],52.6,1.0,229.85,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-67,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],52.0,1.0,249.85,50.0,3.0,12000.0,4.0,40.4,suvarna
suvarna-68,O=C=O,[H][H],CO,[Cu].[Ce].[In],51.693986507921274,1.0,259.85,30.0,3.0,7200.0,3.0,4.6,suvarna
suvarna-69,O=C=O,[H][H],CO,[In].[Ce].[Cu],51.693986507921274,1.0,259.85,30.0,3.0,7200.0,3.0,0.92,suvarna
suvarna-70,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],51.21592810781473,1.0,229.85,70.0,3.0,10000.0,4.0,33.1,suvarna
suvarna-71,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],51.2,1.0,249.85,40.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-72,O=C=O,[H][H],CO,[In].[Ir],51.2,1.0,299.85,50.0,4.0,21000.0,2.0,98.9,suvarna
suvarna-73,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],50.144,1.0,249.85,30.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-74,O=C=O,[H][H],CO,[Cu].[Ce].[In],50.0139544021248,1.0,299.85,30.0,3.0,7200.0,3.0,4.6,suvarna
suvarna-75,O=C=O,[H][H],CO,[In].[Ce].[Cu],50.0139544021248,1.0,299.85,30.0,3.0,7200.0,3.0,0.92,suvarna
suvarna-76,O=C=O,[H][H],CO,[Cu].[Zn],50.0,1.0,239.85,30.0,3.0,12000.0,2.0,28.0,suvarna
suvarna-77,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Zr],49.0,1.0,249.85,50.0,3.0,12000.0,4.0,41.6,suvarna
suvarna-78,O=C=O,[H][H],CO,[In].[Pt],48.9111889008154,1.0,274.85,50.0,4.0,21000.0,2.0,82.0,suvarna
suvarna-79,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],48.6,1.0,279.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-80,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],48.544,1.0,249.85,30.0,3.0,15000.0,4.0,36.2,suvarna
suvarna-81,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],48.31999999999999,1.0,229.85,30.0,3.0,1120.7,3.0,45.5507,suvarna
suvarna-82,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[In],47.954,1.0,249.85,50.0,8.0,6000.0,4.0,57.0,suvarna
suvarna-83,O=C=O,[H][H],CO,[In].[Zn].[Cu],47.954,1.0,249.85,50.0,8.0,6000.0,3.0,9.0,suvarna
suvarna-84,O=C=O,[H][H],CO,[Cu].[Ce].[Ni],47.455999999999996,1.0,259.85,30.0,3.0,36000.0,3.0,3.33,suvarna
suvarna-85,O=C=O,[H][H],CO,[Pd].[Ti].[Si],46.99296016271542,1.0,399.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-86,O=C=O,[H][H],CO,[In].[Zr].[Si],46.3126068825412,1.0,299.85,4.0,4.0,52000.0,3.0,10.1,suvarna
suvarna-87,O=C=O,[H][H],CO,[Cu].[Zn],45.6,1.0,229.85,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-88,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],45.536,1.0,249.85,30.0,3.0,15000.0,4.0,36.5,suvarna
suvarna-89,O=C=O,[H][H],CO,[In].[Ag],45.493667773269294,1.0,299.85,50.0,4.0,21000.0,2.0,99.67,suvarna
suvarna-90,O=C=O,[H][H],CO,[In].[Pd],45.382,1.0,279.85,50.0,4.0,24000.0,2.0,96.64,suvarna
suvarna-91,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],45.300000000000004,1.0,259.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-92,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],45.216,1.0,229.85,30.0,3.0,2241.4,3.0,45.5,suvarna
suvarna-93,O=C=O,[H][H],CO,[Cu].[Zn],45.11083240587772,1.0,239.85,30.0,3.0,9000.0,2.0,60.0,suvarna
suvarna-94,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Ce],45.0,1.0,249.85,50.0,3.0,12000.0,4.0,41.1,suvarna
suvarna-95,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[La],44.0,1.0,249.85,50.0,3.0,12000.0,4.0,39.2,suvarna
suvarna-96,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],43.519999999999996,1.0,239.85,40.0,3.0,19484.0,4.0,51.5,suvarna
suvarna-97,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],42.9,1.0,259.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-98,O=C=O,[H][H],CO,[In].[Ni],42.854210977061804,1.0,274.85,50.0,4.0,21000.0,2.0,90.3,suvarna
suvarna-99,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],42.38644311691702,1.0,349.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-100,O=C=O,[H][H],CO,[In].[Zr].[Y],42.3017986025417,1.0,299.85,4.0,4.0,52000.0,3.0,9.1,suvarna
suvarna-101,O=C=O,[H][H],CO,[Cu].[Ce],42.074932798498736,1.0,274.85,50.0,4.0,30000.0,2.0,8.9,suvarna
suvarna-102,O=C=O,[H][H],CO,[Cu].[Zn].[Al],42.0,1.0,249.85,50.0,3.0,12000.0,3.0,42.7,suvarna
suvarna-103,O=C=O,[H][H],CO,[In].[Zr].[La],41.7593213479401,1.0,299.85,4.0,4.0,52000.0,3.0,9.9,suvarna
suvarna-104,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],41.6,1.0,239.85,40.0,3.0,19484.0,4.0,52.0,suvarna
suvarna-105,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],41.48685862390098,1.0,229.85,70.0,3.0,10000.0,4.0,42.0,suvarna
suvarna-106,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Al],41.260000000000005,1.0,239.85,40.0,3.0,19484.0,4.0,51.0,suvarna
suvarna-107,O=C=O,[H][H],CO,[In].[Ni],41.0,1.0,299.85,30.0,3.0,60000.0,2.0,94.0,suvarna
suvarna-108,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],40.86887749769836,1.0,299.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-109,O=C=O,[H][H],CO,[In].[Zr].[Ni].[Ca],40.50519589064552,1.0,299.85,40.0,3.0,12000.0,4.0,16.5,suvarna
suvarna-110,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],39.519999999999996,1.0,229.85,30.0,3.0,4482.8,4.0,44.9344,suvarna
suvarna-111,O=C=O,[H][H],CO,[Cu].[Zn].[Al],39.1,1.0,239.85,40.0,3.0,19484.0,3.0,52.5,suvarna
suvarna-112,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],39.0,1.0,229.85,50.0,3.0,10000.0,4.0,40.0,suvarna
suvarna-113,O=C=O,[H][H],CO,[Cu].[Zn].[Al],38.98199999999999,1.0,249.85,30.0,3.0,12000.0,3.0,47.0,suvarna
suvarna-114,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],38.82574483819723,1.0,229.85,30.0,3.0,2241.4,4.0,45.98,suvarna
suvarna-115,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],38.82574483819723,1.0,229.85,30.0,3.0,2241.4,4.0,44.9344,suvarna
suvarna-116,O=C=O,[H][H],CO,[In].[Rh],38.342541436464,1.0,274.85,50.0,4.0,21000.0,2.0,98.93,suvarna
suvarna-117,O=C=O,[H][H],CO,[Cu].[Al],38.080000000000005,1.0,259.85,30.0,3.0,14400.0,2.0,61.2,suvarna
suvarna-118,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],37.775999999999996,1.0,269.85,20.0,3.0,18000.0,3.0,5.4,suvarna
suvarna-119,O=C=O,[H][H],CO,[Cu].[Mn],37.76,1.0,179.85000000000002,40.0,3.0,60000.0,2.0,80.0,suvarna
suvarna-120,O=C=O,[H][H],CO,[In].[Zr],37.7487511357819,1.0,284.85,4.0,4.0,52000.0,2.0,10.1,suvarna
suvarna-121,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[S],37.6,1.0,249.85,30.0,3.0,44000.0,4.0,4.37,suvarna
suvarna-122,O=C=O,[H][H],CO,[Cu].[Zr].[In],37.4662820694501,1.0,259.85,30.0,3.0,18000.0,3.0,22.1,suvarna
suvarna-123,O=C=O,[H][H],CO,[Cu].[Zn],37.0,1.0,239.85,30.0,3.0,12000.0,2.0,45.0,suvarna
suvarna-124,O=C=O,[H][H],CO,[In].[Zr].[Y],36.7733871895694,1.0,299.85,4.0,4.0,52000.0,3.0,8.4,suvarna
suvarna-125,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],36.6,1.0,299.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-126,O=C=O,[H][H],CO,[In].[Ni],36.0,1.0,274.85,30.0,3.0,60000.0,2.0,94.0,suvarna
suvarna-127,O=C=O,[H][H],CO,[In].[Ni],35.85299999999999,1.0,279.85,50.0,4.0,24000.0,2.0,97.39,suvarna
suvarna-128,O=C=O,[H][H],CO,[Cu].[Zn],35.5,1.0,229.85,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-129,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Nd],35.455999999999996,1.0,229.85,30.0,3.0,1120.7,4.0,44.934999999999995,suvarna
suvarna-130,O=C=O,[H][H],CO,[Pd].[Ti].[Si],35.255353529402825,1.0,399.85,1.0,3.0,5400.0,3.0,4.0,suvarna
suvarna-131,O=C=O,[H][H],CO,[In].[Ni],35.228,1.0,279.85,50.0,4.0,24000.0,2.0,98.97,suvarna
suvarna-132,O=C=O,[H][H],CO,[In],35.07832699619744,1.0,359.85,50.0,3.0,9000.0,1.0,100.0,suvarna
suvarna-133,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],35.0,1.0,229.85,50.0,3.0,10000.0,4.0,39.0,suvarna
suvarna-134,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],34.976,1.0,229.85,30.0,3.0,2241.4,3.0,45.5507,suvarna
suvarna-135,O=C=O,[H][H],CO,[Cu].[Si].[Zn].[Ga],34.9248,1.0,269.85,20.0,3.0,18000.0,4.0,4.7,suvarna
suvarna-136,O=C=O,[H][H],CO,[Cu].[Zn].[Al],34.870000000000005,1.0,249.85,50.0,3.0,8000.0,3.0,40.0,suvarna
suvarna-137,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],34.599999999999994,1.0,279.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-138,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],34.361599999999996,1.0,259.85,20.0,3.0,18000.0,3.0,5.4,suvarna
suvarna-139,O=C=O,[H][H],CO,[In].[Zr].[La],34.3336679509104,1.0,284.85,4.0,4.0,52000.0,3.0,9.9,suvarna
suvarna-140,O=C=O,[H][H],CO,[Cu].[Zn].[Al],34.0,1.0,249.85,50.0,3.0,12000.0,3.0,42.0,suvarna
suvarna-141,O=C=O,[H][H],CO,[In],33.9779005524861,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-142,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],33.847320389112,1.0,229.85,30.0,3.0,4482.8,4.0,45.98,suvarna
suvarna-143,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],33.847320389112,1.0,229.85,30.0,3.0,4482.8,4.0,44.9344,suvarna
suvarna-144,O=C=O,[H][H],CO,[In],33.802756265836194,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-145,O=C=O,[H][H],CO,[In],33.6454686451774,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-146,O=C=O,[H][H],CO,[In],33.319542126596005,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-147,O=C=O,[H][H],CO,[In].[Ni],33.227999999999994,1.0,279.85,50.0,4.0,24000.0,2.0,94.79,suvarna
suvarna-148,O=C=O,[H][H],CO,[Cu].[Zn].[Al].[Y],33.0,1.0,229.85,50.0,3.0,10000.0,4.0,41.4,suvarna
suvarna-149,O=C=O,[H][H],CO,[Cu].[Al],32.96,1.0,239.85,30.0,3.0,14400.0,2.0,61.2,suvarna
suvarna-150,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],32.8933581451138,1.0,229.85,30.0,3.0,2241.4,4.0,45.98,suvarna
suvarna-151,O=C=O,[H][H],CO,[In].[Zr].[Y],32.870661709565105,1.0,299.85,4.0,4.0,52000.0,3.0,8.4,suvarna
suvarna-152,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[La],32.75240499062918,1.0,229.85,30.0,3.0,1120.7,4.0,45.98,suvarna
suvarna-153,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ce],32.75240499062918,1.0,229.85,30.0,3.0,1120.7,4.0,44.9344,suvarna
suvarna-154,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],32.63999999999999,1.0,299.85,30.0,3.0,15000.0,4.0,36.5,suvarna
suvarna-155,O=C=O,[H][H],CO,[Cu].[Zn].[Pd],32.63999999999999,1.0,299.85,30.0,3.0,15000.0,3.0,19.4,suvarna
suvarna-156,O=C=O,[H][H],CO,[In].[Ir],32.6,1.0,299.85,50.0,4.0,21000.0,2.0,99.0,suvarna
suvarna-157,O=C=O,[H][H],CO,[Cu].[Zn].[Al],32.56,1.0,249.85,50.0,3.0,8000.0,3.0,59.0,suvarna
suvarna-158,O=C=O,[H][H],CO,[In].[Pd],32.464,1.0,279.85,50.0,4.0,24000.0,2.0,90.21,suvarna
suvarna-159,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[S],32.43,1.0,249.85,30.0,3.0,44000.0,4.0,5.65,suvarna
suvarna-160,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],32.416,1.0,299.85,30.0,3.0,15000.0,4.0,36.2,suvarna
suvarna-161,O=C=O,[H][H],CO,[Cu].[Zn].[Ga],32.416,1.0,299.85,30.0,3.0,15000.0,3.0,5.6,suvarna
suvarna-162,O=C=O,[H][H],CO,[In].[Zr],32.2282223198538,1.0,299.85,50.0,4.0,26000.0,2.0,9.0,suvarna
suvarna-163,O=C=O,[H][H],CO,[Cu].[Zr].[In],32.1377862065574,1.0,259.85,30.0,3.0,18000.0,3.0,21.6,suvarna
suvarna-164,O=C=O,[H][H],CO,[In].[Ir],32.12805641750226,1.0,249.85,50.0,4.0,21000.0,2.0,89.2,suvarna
suvarna-165,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],32.0,1.0,209.85,60.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-166,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],32.0,1.0,209.85,60.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-167,O=C=O,[H][H],CO,[Cu].[Zn].[Si].[Ga],32.0,1.0,209.85,60.0,3.0,15000.0,4.0,4.7,suvarna
suvarna-168,O=C=O,[H][H],CO,[Cu].[C].[In],31.85681266663405,1.0,279.85,30.0,3.0,15000.0,3.0,7.7,suvarna
suvarna-169,O=C=O,[H][H],CO,[Cu].[Zn].[Zr].[Ga],31.680000000000003,1.0,299.85,30.0,3.0,15000.0,4.0,35.6,suvarna
suvarna-170,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],31.4,1.0,239.85,50.0,3.0,4800.0,3.0,29.0,suvarna
suvarna-171,O=C=O,[H][H],CO,[Cu].[Zr],31.3334470881185,1.0,259.85,30.0,3.0,18000.0,2.0,22.5,suvarna
suvarna-172,O=C=O,[H][H],CO,[In].[Ni],31.249,1.0,279.85,50.0,4.0,24000.0,2.0,89.93,suvarna
suvarna-173,O=C=O,[H][H],CO,[Cu].[Zn],31.2,1.0,229.85,50.0,10.0,15000.0,2.0,61.0,suvarna
suvarna-174,O=C=O,[H][H],CO,[In].[Pt],31.162446530703704,1.0,249.85,50.0,4.0,21000.0,2.0,82.0,suvarna
suvarna-175,O=C=O,[H][H],CO,[Cu].[Zn].[Al],31.06242857142857,1.0,249.85,30.0,3.0,12000.0,3.0,50.0,suvarna
suvarna-176,O=C=O,[H][H],CO,[In],30.503897600230403,1.0,299.85,50.0,4.0,21000.0,1.0,100.0,suvarna
suvarna-177,O=C=O,[H][H],CO,[Cu].[Zn].[Al],30.41614285714286,1.0,249.85,30.0,3.0,12000.0,3.0,44.5,suvarna
suvarna-178,O=C=O,[H][H],CO,[Cu].[Zr].[In],30.2612299109531,1.0,259.85,30.0,3.0,18000.0,3.0,20.8,suvarna
suvarna-179,O=C=O,[H][H],CO,[Cu].[Zn],30.0,1.0,239.85,30.0,3.0,12000.0,2.0,22.0,suvarna
suvarna-180,O=C=O,[H][H],CO,[In].[Pt],29.79407806424255,1.0,299.85,20.0,3.0,24000.0,2.0,99.42,suvarna
suvarna-181,O=C=O,[H][H],CO,[Cu].[Zr].[In],29.6512379509099,1.0,239.85,30.0,3.0,18000.0,3.0,22.1,suvarna
suvarna-182,O=C=O,[H][H],CO,[In].[Pt],29.631024496263297,1.0,299.85,20.0,3.0,24000.0,2.0,99.66,suvarna
